"COU","Country","POL","Pollutant","VAR","Variable","YEA","Year","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"BEL","Belgium","PFC","Perfluorocarbons","TOTAL","Total  emissions excluding LULUCF","2016","2016","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,388.436,,
"BEL","Belgium","PFC","Perfluorocarbons","TOTAL","Total  emissions excluding LULUCF","2017","2017","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,169.607,,
"BEL","Belgium","PFC","Perfluorocarbons","TOTAL","Total  emissions excluding LULUCF","2018","2018","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,121.192,,
"BEL","Belgium","PFC","Perfluorocarbons","TOTAL","Total  emissions excluding LULUCF","2019","2019","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,139.086,,
"BEL","Belgium","PFC","Perfluorocarbons","TOTAL","Total  emissions excluding LULUCF","2020","2020","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,184.803,,
"BEL","Belgium","PFC","Perfluorocarbons","TOTAL","Total  emissions excluding LULUCF","2021","2021","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,182,,
"BEL","Belgium","SF6","Sulphur hexafluoride","TOTAL","Total  emissions excluding LULUCF","2016","2016","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,100.472,,
"BEL","Belgium","SF6","Sulphur hexafluoride","TOTAL","Total  emissions excluding LULUCF","2017","2017","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,104.622,,
"BEL","Belgium","SF6","Sulphur hexafluoride","TOTAL","Total  emissions excluding LULUCF","2018","2018","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,97.773,,
"BEL","Belgium","SF6","Sulphur hexafluoride","TOTAL","Total  emissions excluding LULUCF","2019","2019","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,109.255,,
"BEL","Belgium","SF6","Sulphur hexafluoride","TOTAL","Total  emissions excluding LULUCF","2020","2020","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,107.311,,
"BEL","Belgium","SF6","Sulphur hexafluoride","TOTAL","Total  emissions excluding LULUCF","2021","2021","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,95.793,,
"CAN","Canada","GHG","Greenhouse gases","TOTAL","Total  emissions excluding LULUCF","2016","2016","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,704927.867,,
"CAN","Canada","GHG","Greenhouse gases","TOTAL","Total  emissions excluding LULUCF","2017","2017","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,712233.801,,
"CAN","Canada","GHG","Greenhouse gases","TOTAL","Total  emissions excluding LULUCF","2018","2018","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,724615.78,,
"CAN","Canada","GHG","Greenhouse gases","TOTAL","Total  emissions excluding LULUCF","2019","2019","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,723679.29,,
"CAN","Canada","GHG","Greenhouse gases","TOTAL","Total  emissions excluding LULUCF","2020","2020","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,658788.39,,
"CAN","Canada","GHG","Greenhouse gases","TOTAL","Total  emissions excluding LULUCF","2021","2021","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,670428.305,,
"CAN","Canada","GHG","Greenhouse gases","INDEX_1990","Total GHG excl. LULUCF, Index 1990=100","2016","2016","IDX","Index","0","Units",,,119.763,,
"CAN","Canada","GHG","Greenhouse gases","INDEX_1990","Total GHG excl. LULUCF, Index 1990=100","2017","2017","IDX","Index","0","Units",,,121.004,,
"CAN","Canada","GHG","Greenhouse gases","INDEX_1990","Total GHG excl. LULUCF, Index 1990=100","2018","2018","IDX","Index","0","Units",,,123.108,,
"CAN","Canada","GHG","Greenhouse gases","INDEX_1990","Total GHG excl. LULUCF, Index 1990=100","2019","2019","IDX","Index","0","Units",,,122.949,,
"CAN","Canada","GHG","Greenhouse gases","INDEX_1990","Total GHG excl. LULUCF, Index 1990=100","2020","2020","IDX","Index","0","Units",,,111.924,,
"CAN","Canada","GHG","Greenhouse gases","INDEX_1990","Total GHG excl. LULUCF, Index 1990=100","2021","2021","IDX","Index","0","Units",,,113.902,,
"CAN","Canada","GHG","Greenhouse gases","GHG_CAP","Total GHG excl. LULUCF per capita","2016","2016","KG_HAB","Kilograms per capita","3","Thousands",,,19.522,,
"CAN","Canada","GHG","Greenhouse gases","GHG_CAP","Total GHG excl. LULUCF per capita","2017","2017","KG_HAB","Kilograms per capita","3","Thousands",,,19.489,,
"CAN","Canada","GHG","Greenhouse gases","GHG_CAP","Total GHG excl. LULUCF per capita","2018","2018","KG_HAB","Kilograms per capita","3","Thousands",,,19.55,,
"CAN","Canada","GHG","Greenhouse gases","GHG_CAP","Total GHG excl. LULUCF per capita","2019","2019","KG_HAB","Kilograms per capita","3","Thousands",,,19.246,,
"CAN","Canada","GHG","Greenhouse gases","GHG_CAP","Total GHG excl. LULUCF per capita","2020","2020","KG_HAB","Kilograms per capita","3","Thousands",,,17.32,,
"CAN","Canada","GHG","Greenhouse gases","GHG_CAP","Total GHG excl. LULUCF per capita","2021","2021","KG_HAB","Kilograms per capita","3","Thousands",,,17.529,,
"CAN","Canada","CO2","Carbon dioxide","TOTAL","Total  emissions excluding LULUCF","2016","2016","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,557689.727,,
"CAN","Canada","CO2","Carbon dioxide","TOTAL","Total  emissions excluding LULUCF","2017","2017","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,566651.892,,
"CAN","Canada","CO2","Carbon dioxide","TOTAL","Total  emissions excluding LULUCF","2018","2018","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,577066.285,,
"CAN","Canada","CO2","Carbon dioxide","TOTAL","Total  emissions excluding LULUCF","2019","2019","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,578587.718,,
"CAN","Canada","CO2","Carbon dioxide","TOTAL","Total  emissions excluding LULUCF","2020","2020","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,522845.296,,
"CAN","Canada","CO2","Carbon dioxide","TOTAL","Total  emissions excluding LULUCF","2021","2021","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,537173.737,,
"CAN","Canada","CH4","Methane","TOTAL","Total  emissions excluding LULUCF","2016","2016","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,104732.077,,
"CAN","Canada","CH4","Methane","TOTAL","Total  emissions excluding LULUCF","2017","2017","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,104067.299,,
"CAN","Canada","CH4","Methane","TOTAL","Total  emissions excluding LULUCF","2018","2018","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,103864.665,,
"CAN","Canada","CH4","Methane","TOTAL","Total  emissions excluding LULUCF","2019","2019","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,101367.689,,
"CAN","Canada","CH4","Methane","TOTAL","Total  emissions excluding LULUCF","2020","2020","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,91379.82,,
"CAN","Canada","CH4","Methane","TOTAL","Total  emissions excluding LULUCF","2021","2021","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,90509.76,,
"CAN","Canada","N2O","Nitrous oxide","TOTAL","Total  emissions excluding LULUCF","2016","2016","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,30060.82,,
"CAN","Canada","N2O","Nitrous oxide","TOTAL","Total  emissions excluding LULUCF","2017","2017","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,29346.769,,
"CAN","Canada","N2O","Nitrous oxide","TOTAL","Total  emissions excluding LULUCF","2018","2018","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,30558.846,,
"CAN","Canada","N2O","Nitrous oxide","TOTAL","Total  emissions excluding LULUCF","2019","2019","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,30550.126,,
"CAN","Canada","N2O","Nitrous oxide","TOTAL","Total  emissions excluding LULUCF","2020","2020","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,31523.433,,
"CAN","Canada","N2O","Nitrous oxide","TOTAL","Total  emissions excluding LULUCF","2021","2021","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,30231.403,,
"CAN","Canada","HFC","Hydrofluorocarbons","TOTAL","Total  emissions excluding LULUCF","2016","2016","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,11305.16,,
"CAN","Canada","HFC","Hydrofluorocarbons","TOTAL","Total  emissions excluding LULUCF","2017","2017","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,11097.428,,
"CAN","Canada","HFC","Hydrofluorocarbons","TOTAL","Total  emissions excluding LULUCF","2018","2018","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,12153.5,,
"CAN","Canada","HFC","Hydrofluorocarbons","TOTAL","Total  emissions excluding LULUCF","2019","2019","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,12111.074,,
"CAN","Canada","HFC","Hydrofluorocarbons","TOTAL","Total  emissions excluding LULUCF","2020","2020","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,11918.852,,
"CAN","Canada","HFC","Hydrofluorocarbons","TOTAL","Total  emissions excluding LULUCF","2021","2021","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,11433.413,,
"CAN","Canada","PFC","Perfluorocarbons","TOTAL","Total  emissions excluding LULUCF","2016","2016","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,773.812,,
"CAN","Canada","PFC","Perfluorocarbons","TOTAL","Total  emissions excluding LULUCF","2017","2017","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,754.764,,
"CAN","Canada","PFC","Perfluorocarbons","TOTAL","Total  emissions excluding LULUCF","2018","2018","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,629.523,,
"CAN","Canada","PFC","Perfluorocarbons","TOTAL","Total  emissions excluding LULUCF","2019","2019","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,618.149,,
"CAN","Canada","PFC","Perfluorocarbons","TOTAL","Total  emissions excluding LULUCF","2020","2020","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,828.565,,
"CAN","Canada","PFC","Perfluorocarbons","TOTAL","Total  emissions excluding LULUCF","2021","2021","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,752.88,,
"CAN","Canada","SF6","Sulphur hexafluoride","TOTAL","Total  emissions excluding LULUCF","2016","2016","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,366.13,,
"CAN","Canada","SF6","Sulphur hexafluoride","TOTAL","Total  emissions excluding LULUCF","2017","2017","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,315.416,,
"CAN","Canada","SF6","Sulphur hexafluoride","TOTAL","Total  emissions excluding LULUCF","2018","2018","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,342.618,,
"CAN","Canada","SF6","Sulphur hexafluoride","TOTAL","Total  emissions excluding LULUCF","2019","2019","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,444.201,,
"CAN","Canada","SF6","Sulphur hexafluoride","TOTAL","Total  emissions excluding LULUCF","2020","2020","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,291.809,,
"CAN","Canada","SF6","Sulphur hexafluoride","TOTAL","Total  emissions excluding LULUCF","2021","2021","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,326.496,,
"CZE","Czech Republic","GHG","Greenhouse gases","TOTAL","Total  emissions excluding LULUCF","2016","2016","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,130106.966,,
"CZE","Czech Republic","GHG","Greenhouse gases","TOTAL","Total  emissions excluding LULUCF","2017","2017","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,130951.936,,
"CZE","Czech Republic","GHG","Greenhouse gases","TOTAL","Total  emissions excluding LULUCF","2018","2018","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,129180.055,,
"CZE","Czech Republic","GHG","Greenhouse gases","TOTAL","Total  emissions excluding LULUCF","2019","2019","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,123451.261,,
"CZE","Czech Republic","GHG","Greenhouse gases","TOTAL","Total  emissions excluding LULUCF","2020","2020","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,113072.052,,
"CZE","Czech Republic","GHG","Greenhouse gases","TOTAL","Total  emissions excluding LULUCF","2021","2021","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,118381.691,,
"CZE","Czech Republic","GHG","Greenhouse gases","INDEX_1990","Total GHG excl. LULUCF, Index 1990=100","2016","2016","IDX","Index","0","Units",,,65.454,,
"CZE","Czech Republic","GHG","Greenhouse gases","INDEX_1990","Total GHG excl. LULUCF, Index 1990=100","2017","2017","IDX","Index","0","Units",,,65.879,,
"CZE","Czech Republic","GHG","Greenhouse gases","INDEX_1990","Total GHG excl. LULUCF, Index 1990=100","2018","2018","IDX","Index","0","Units",,,64.988,,
"CZE","Czech Republic","GHG","Greenhouse gases","INDEX_1990","Total GHG excl. LULUCF, Index 1990=100","2019","2019","IDX","Index","0","Units",,,62.106,,
"CZE","Czech Republic","GHG","Greenhouse gases","INDEX_1990","Total GHG excl. LULUCF, Index 1990=100","2020","2020","IDX","Index","0","Units",,,56.884,,
"CZE","Czech Republic","GHG","Greenhouse gases","INDEX_1990","Total GHG excl. LULUCF, Index 1990=100","2021","2021","IDX","Index","0","Units",,,59.556,,
"CZE","Czech Republic","GHG","Greenhouse gases","GHG_CAP","Total GHG excl. LULUCF per capita","2016","2016","KG_HAB","Kilograms per capita","3","Thousands",,,12.315,,
"CZE","Czech Republic","GHG","Greenhouse gases","GHG_CAP","Total GHG excl. LULUCF per capita","2017","2017","KG_HAB","Kilograms per capita","3","Thousands",,,12.366,,
"CZE","Czech Republic","GHG","Greenhouse gases","GHG_CAP","Total GHG excl. LULUCF per capita","2018","2018","KG_HAB","Kilograms per capita","3","Thousands",,,12.156,,
"CZE","Czech Republic","GHG","Greenhouse gases","GHG_CAP","Total GHG excl. LULUCF per capita","2019","2019","KG_HAB","Kilograms per capita","3","Thousands",,,11.571,,
"CZE","Czech Republic","GHG","Greenhouse gases","GHG_CAP","Total GHG excl. LULUCF per capita","2020","2020","KG_HAB","Kilograms per capita","3","Thousands",,,10.567,,
"CZE","Czech Republic","GHG","Greenhouse gases","GHG_CAP","Total GHG excl. LULUCF per capita","2021","2021","KG_HAB","Kilograms per capita","3","Thousands",,,11.274,,
"CZE","Czech Republic","CO2","Carbon dioxide","TOTAL","Total  emissions excluding LULUCF","2016","2016","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,106680.871,,
"CZE","Czech Republic","CO2","Carbon dioxide","TOTAL","Total  emissions excluding LULUCF","2017","2017","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,107776.571,,
"CZE","Czech Republic","CO2","Carbon dioxide","TOTAL","Total  emissions excluding LULUCF","2018","2018","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,106358.386,,
"CZE","Czech Republic","CO2","Carbon dioxide","TOTAL","Total  emissions excluding LULUCF","2019","2019","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,101032.686,,
"CZE","Czech Republic","CO2","Carbon dioxide","TOTAL","Total  emissions excluding LULUCF","2020","2020","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,91697.363,,
"CZE","Czech Republic","CO2","Carbon dioxide","TOTAL","Total  emissions excluding LULUCF","2021","2021","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,96665.225,,
"CZE","Czech Republic","CH4","Methane","TOTAL","Total  emissions excluding LULUCF","2016","2016","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,14513.724,,
"CZE","Czech Republic","CH4","Methane","TOTAL","Total  emissions excluding LULUCF","2017","2017","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,14273.442,,
"CZE","Czech Republic","CH4","Methane","TOTAL","Total  emissions excluding LULUCF","2018","2018","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,14165.549,,
"CZE","Czech Republic","CH4","Methane","TOTAL","Total  emissions excluding LULUCF","2019","2019","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,13798.868,,
"CZE","Czech Republic","CH4","Methane","TOTAL","Total  emissions excluding LULUCF","2020","2020","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,13098.134,,
"CZE","Czech Republic","CH4","Methane","TOTAL","Total  emissions excluding LULUCF","2021","2021","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,13223.99,,
"CZE","Czech Republic","N2O","Nitrous oxide","TOTAL","Total  emissions excluding LULUCF","2016","2016","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,5299.199,,
"CZE","Czech Republic","N2O","Nitrous oxide","TOTAL","Total  emissions excluding LULUCF","2017","2017","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,5078.497,,
"CZE","Czech Republic","N2O","Nitrous oxide","TOTAL","Total  emissions excluding LULUCF","2018","2018","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,4785.064,,
"CZE","Czech Republic","N2O","Nitrous oxide","TOTAL","Total  emissions excluding LULUCF","2019","2019","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,4722.247,,
"CZE","Czech Republic","N2O","Nitrous oxide","TOTAL","Total  emissions excluding LULUCF","2020","2020","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,4472.126,,
"CZE","Czech Republic","N2O","Nitrous oxide","TOTAL","Total  emissions excluding LULUCF","2021","2021","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,4683.994,,
"CZE","Czech Republic","HFC","Hydrofluorocarbons","TOTAL","Total  emissions excluding LULUCF","2016","2016","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,3528.34,,
"CZE","Czech Republic","HFC","Hydrofluorocarbons","TOTAL","Total  emissions excluding LULUCF","2017","2017","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,3742.041,,
"CZE","Czech Republic","HFC","Hydrofluorocarbons","TOTAL","Total  emissions excluding LULUCF","2018","2018","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,3793.356,,
"CZE","Czech Republic","HFC","Hydrofluorocarbons","TOTAL","Total  emissions excluding LULUCF","2019","2019","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,3823.442,,
"CZE","Czech Republic","HFC","Hydrofluorocarbons","TOTAL","Total  emissions excluding LULUCF","2020","2020","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,3734.288,,
"CZE","Czech Republic","HFC","Hydrofluorocarbons","TOTAL","Total  emissions excluding LULUCF","2021","2021","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,3711.397,,
"CZE","Czech Republic","PFC","Perfluorocarbons","TOTAL","Total  emissions excluding LULUCF","2016","2016","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,1.775,,
"CZE","Czech Republic","PFC","Perfluorocarbons","TOTAL","Total  emissions excluding LULUCF","2017","2017","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,1.966,,
"CZE","Czech Republic","PFC","Perfluorocarbons","TOTAL","Total  emissions excluding LULUCF","2018","2018","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,2.065,,
"CZE","Czech Republic","PFC","Perfluorocarbons","TOTAL","Total  emissions excluding LULUCF","2019","2019","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,1.567,,
"CZE","Czech Republic","PFC","Perfluorocarbons","TOTAL","Total  emissions excluding LULUCF","2020","2020","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,0.967,,
"CZE","Czech Republic","PFC","Perfluorocarbons","TOTAL","Total  emissions excluding LULUCF","2021","2021","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,30.947,,
"CZE","Czech Republic","SF6","Sulphur hexafluoride","TOTAL","Total  emissions excluding LULUCF","2016","2016","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,81.043,,
"CZE","Czech Republic","SF6","Sulphur hexafluoride","TOTAL","Total  emissions excluding LULUCF","2017","2017","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,76.298,,
"CZE","Czech Republic","SF6","Sulphur hexafluoride","TOTAL","Total  emissions excluding LULUCF","2018","2018","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,72.723,,
"CZE","Czech Republic","SF6","Sulphur hexafluoride","TOTAL","Total  emissions excluding LULUCF","2019","2019","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,70.09,,
"CZE","Czech Republic","SF6","Sulphur hexafluoride","TOTAL","Total  emissions excluding LULUCF","2020","2020","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,67.158,,
"CZE","Czech Republic","SF6","Sulphur hexafluoride","TOTAL","Total  emissions excluding LULUCF","2021","2021","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,64.681,,
